shift_px,spec0,spec44,spec89,spec134,spec179,spec224,spec269,spec314,spec359,spec404,spec449,spec494
-2.2500000000000133,1.0028391029901547,1.0121035434961094,1.0037277211757984,1.0001202552561304,1.0011502228874993,1.0041791217261178,1.0531159413368842,1.0536930839907466,1.010310886886988,1.0002048624250404,1.0016493299740148,1.000401201296238
-2.2000000000000135,1.0028805110360914,1.0123215686260743,1.0036130839102555,1.000098937411908,1.001111451599063,1.0042535252929292,1.0526516032384865,1.0535355994867603,1.0102782933562173,1.0002332674538172,1.0015548598703914,1.000419796813144
-2.1500000000000137,1.0029219645601182,1.0125412548935506,1.0034999654334495,1.0000797001889774,1.001073348417575,1.0043283625307464,1.0521879262339964,1.0533747207607962,1.0102456213098265,1.000263535749661,1.0014630430927873,1.0004386554852085
-2.100000000000014,1.0029634613038605,1.012762600522996,1.0033883784918602,1.0000625408284443,1.0010359117838263,1.0044036300342463,1.0517249352686997,1.053210458662129,1.0102128654837375,1.0002956691075515,1.001373891412837,1.0004577653497568
-2.050000000000014,1.003004998968673,1.0129856026720028,1.0032783354173378,1.000047455442584,1.0009991398441598,1.0044793242587797,1.051262654337839,1.053042823682848,1.0101800204984368,1.0003296689487253,1.0012874159061456,1.0004771142589524
-2.000000000000014,1.0030465752163806,1.013210257441719,1.003169848129528,1.000034439021809,1.0009630304537784,1.00455544152172,1.050801106489863,1.0528718259618002,1.0101470808602009,1.000365536323036,1.00120362695258,1.0004966898838
-1.9500000000000144,1.0030881878018025,1.0134365629779154,1.003062929272263,1.0000234883770414,1.0009275820798698,1.004631978420794,1.0503403165782732,1.0526974777007447,1.0101140413084,1.0004032725304361,1.0011225356860427,1.0005164808493998
-1.9000000000000146,1.0031298349659712,1.0136645287171542,1.0029575956144474,1.0000146109347363,1.0008927964987027,1.0047089330833578,1.0498803194880444,1.052519800383402,1.0100808978506242,1.000442880977624,1.0010441583427192,1.000536480122987
-1.8500000000000147,1.0031715150364207,1.0138941660605847,1.0028538646441605,1.0000078159048853,1.0008586760891465,1.0047863039113683,1.0494211518528878,1.0523388175040886,1.0100476467176456,1.0004843653173396,1.0009685119119485,1.0005566816065319
-1.800000000000015,1.0032132262949065,1.014125485274562,1.0027517534311832,1.0000031113391297,1.0008252229305614,1.0048640891635476,1.04896284929697,1.0521545521492175,1.0100142840150181,1.0005277288269068,1.000895612683244,1.0005770790031197
-1.750000000000015,1.003254966977593,1.0143584954902432,1.0026512786238844,1.0000005041281783,1.0007924388015723,1.0049422869551679,1.0485054464302686,1.0519670269960761,1.0099808057216408,1.0005729744063547,1.0008254762426176,1.0005976658167333
-1.7000000000000153,1.0032967352752753,1.0145932047040054,1.0025524564465076,1.0,1.0007603251791688,1.0050208952579556,1.0480489768445334,1.0517762643119335,1.0099472076885243,1.0006201045768561,1.0007581174691984,1.0006184353523435
-1.6500000000000155,1.003338529333647,1.0148296197786855,1.0024553026968317,1.0000016035187875,1.0007288832381318,1.0050999119001125,1.0475934731098258,1.0515822859534565,1.009913485637686,1.0006691214795143,1.0006935505321688,1.000639380716297
-1.6000000000000156,1.003380347253602,1.0150677464456166,1.002359832744226,1.0000053180846746,1.0006981138507807,1.0051793345664561,1.0471389667716473,1.051385113366438,1.009879635161238,1.0007200268744891,1.0006317888880198,1.000660494816991
-1.5500000000000158,1.003422187091578,1.0153075893074566,1.0022660615281032,1.000011145934202,1.0006680175870373,1.0052591607986716,1.0466854883486396,1.0511847675858228,1.0098456517206302,1.0007728221404377,1.0005728452781129,1.0006817703658415
-1.500000000000016,1.0034640468599367,1.0155491518417976,1.0021740035567506,1.0000190881415107,1.0006385947148062,1.0053393879956836,1.0462330673308498,1.0509812692360214,1.0098115306460667,1.0008275082743094,1.0005167317265649,1.0007031998785225
-1.4500000000000162,1.003505924527382,1.015792436405537,1.002083672906556,1.0000291446202594,1.0006098452006695,1.0054200134141338,1.0457817321785643,1.050774638531521,1.009777267136079,1.0008840858914587,1.000463459538444,1.0007247756764814
-1.4000000000000163,1.0035478180194144,1.016037444240007,1.0019950832216309,1.000041314126259,1.0005817687108882,1.005501034168978,1.0453315103216971,1.0505648952777678,1.0097428562572621,1.0009425552260953,1.0004130392982755,1.000746489888722
-1.3500000000000165,1.0035897252188226,1.0162841754768408,1.0019082477138082,1.0000555942607914,1.0005543646127117,1.0055824472341925,1.044882428159722,1.0503520588723285,1.0097082929441925,1.00100291613206,1.00036548086887,1.0007683344538487
-1.3000000000000167,1.0036316439662085,1.0165326291445709,1.0018231791630476,1.000071981474632,1.0005276319759906,1.0056642494435823,1.044434511062166,1.0501361483063163,1.0096735719994763,1.0010651680839295,1.000320793390455,1.000790301122363
-1.2500000000000169,1.0036735720605512,1.0167828031759454,1.0017398899182144,1.000090471072733,1.000501569575086,1.005746437491709,1.0439877833696092,1.0499171821660775,1.0096386880939923,1.0011293101784386,1.000278985280133,1.00081238145921
-1.200000000000017,1.0037155072598005,1.0170346944159405,1.0016583918982613,1.0001110572195764,1.0004761758910812,1.0058290079349175,1.0435422683952529,1.0496951786351405,1.0096036357672762,1.001195341136244,1.000240064231645,1.0008345668465692
-1.1500000000000172,1.003757447281508,1.0172882986304745,1.0015786965937872,1.0001337329451794,1.0004514491142795,1.0059119571924662,1.0430979884269822,1.0494701554964054,1.0095684094280641,1.001263259303986,1.0002040372154468,1.0008568484868747
-1.1000000000000174,1.0037993898034896,1.0175436105157896,1.0015008150689921,1.0001584901517326,1.0004273871469949,1.0059952815477722,1.0426549647299677,1.049242130134587,1.0095330033550045,1.0013330626566814,1.000170910479107,1.0008792174060726
-1.0500000000000176,1.00384133246452,1.017800623708504,1.0014247579640123,1.0001853196208772,1.0004039876066286,1.0060789771497431,1.0422132175497727,1.0490111195388925,1.0094974116975228,1.0014047488004354,1.0001406895480014,1.0009016644571007
