case,eps_mean,eps_shape_rms,no2_rel,chocho_rel,h2o_rel,dshift,reported
etalon_f_hot_ANs_n_s0044,0.0394241,0,-0.0155364,-0.298456,-0.0231419,-0.194028,0.0055
etalon_f_hot_ANs_n_s0046,0.0394241,0,-0.0164618,-0.13055,-0.0189896,-0.618839,0.0055
etalon_f_hot_ANs_n_s0048,0.0394241,0,-0.00977926,-0.148109,-0.00740662,-0.506229,0.0055
etalon_f_hot_ANs_n_s0050,0.0394241,0,0.00677558,-0.000262944,0.0193726,-0.197161,0.0055
etalon_f_hot_ANs_n_s0052,0.0394241,0,-0.01069,-0.19526,-0.0125325,-0.432051,0.0055
etalon_f_hot_ANs_n_s0054,0.0394241,0,0.00401169,0.0437293,0.0155761,-0.246114,0.0055
etalon_f_hot_ANs_n_s0056,0.0394241,0,-0.0154585,-0.0695025,-0.0204396,-0.160629,0.0055
etalon_f_hot_ANs_n_s0058,0.0394241,0,-0.00565189,-0.0620158,-0.0101543,0.0842333,0.0055
etalon_f_hot_ANs_n_s0060,0.0394241,0,-0.00377511,-0.0200963,-0.00477131,-0.00461837,0.0055
etalon_f_hot_ANs_n_s0062,0.0394241,0,0.000555042,0.00258418,0.0037728,-0.14965,0.0055
etalon_f_hot_ANs_n_s0064,0.0394241,0,0.00618627,0.0350355,0.0141107,-0.0875586,0.0055
etalon_f_hot_ANs_n_s0066,0.0394241,0,-0.00314089,-0.107407,-0.00114423,-0.217898,0.0055
etalon_f_hot_ANs_n_s0068,0.0394241,0,0.00732306,-0.0267673,0.0181019,-0.194522,0.0055
etalon_f_hot_ANs_n_s0070,0.0394241,0,0.0076665,-0.0892641,0.0139016,0.1864,0.0055
etalon_f_hot_ANs_n_s0072,0.0394241,0,-0.00295239,0.272484,0.00111324,0.119474,0.0055
etalon_f_hot_ANs_n_s0074,0.0394241,0,0.00277039,-0.0360749,0.00962205,-0.13011,0.0055
etalon_f_hot_ANs_n_s0076,0.0394241,0,0.00224364,0.0829371,0.00554834,0.220925,0.0055
etalon_f_hot_ANs_n_s0078,0.0394241,0,0.00791352,0.00492534,0.0150399,-0.113168,0.0055
etalon_f_hot_ANs_n_s0080,0.0394241,0,0.012217,0.241037,0.0223301,0.248948,0.0055
etalon_f_hot_ANs_n_s0082,0.0394241,0,0.000556538,-0.0233412,0.0042775,0.135283,0.0055
etalon_f_hot_ANs_n_s0084,0.0394241,0,6.2561e-06,-0.0135228,0.000436695,0.117834,0.0055
etalon_f_hot_ANs_n_s0086,0.0394241,0,0.000373526,-0.0155899,0.00436113,0.193074,0.0055
etalon_f_hot_ANs_n_s0088,0.0394241,0,0.00746409,6.28452,0.0214951,-0.0241367,0.0055
etalon_f_hot_ANs_n_s0090,0.0394241,0,0.00681058,-0.0483646,0.0157333,0.0535596,0.0055
etalon_f_hot_ANs_n_s0092,0.0394241,0,0.00539537,0.0931079,0.0137736,0.082337,0.0055
etalon_f_hot_ANs_n_s0094,0.0394241,0,0.00568559,0.474294,0.0126965,0.0828301,0.0055
etalon_f_hot_ANs_n_s0096,0.0394241,0,0.00581237,0.158551,0.0132313,0.197722,0.0055
etalon_f_hot_ANs_n_s0098,0.0394241,0,0.00712075,-0.00495113,0.0111348,0.261903,0.0055
etalon_f_hot_ANs_n_s0100,0.0394241,0,0.00193721,0.655423,0.00326251,0.202118,0.0055
